Latitude,Longitude,Hour
29.744919,-95.587908,15
29.749175,-95.585514,20
29.739833,-95.588514,8
29.743597,-95.588413,10
29.744919,-95.587908,3
29.625429,-95.229826,18
29.625429,-95.229826,4
29.625204,-95.229818,20
29.673594,-95.399623,16
29.664125,-95.399361,11
29.68158,-95.399787,0
29.68381,-95.399817,18
29.68381,-95.399817,1
29.68381,-95.399817,22
29.68381,-95.399817,16
29.678989,-95.399883,9
29.801311,-95.447343,10
29.808158,-95.541206,13
29.808623,-95.509904,12
29.813142,-95.309789,21
29.77907,-95.191541,7
29.634275,-95.429807,11
29.63208,-95.416552,20
29.610314,-95.444457,14
29.610678,-95.436499,21
29.610198,-95.449255,22
29.775802,-95.421247,0
29.774091,-95.401709,7
29.774091,-95.401709,6
29.637309,-95.302767,8
29.651382,-95.304913,17
29.651382,-95.304913,17
29.651382,-95.304913,10
29.797057,-95.309349,14
29.802137,-95.309356,18
29.776512,-95.307243,11
29.785653,-95.307216,17
29.773877,-95.307264,9
29.676941,-95.34357,2
29.681078,-95.487417,17
30.007752,-95.464351,15
29.998536,-95.456579,23
29.971701,-95.42668,19
30.007752,-95.464351,12
29.971701,-95.42668,10
29.971701,-95.42668,11
29.998536,-95.456579,14
30.007752,-95.464351,18
29.813142,-95.309789,21
29.727731,-95.381425,9
29.873953,-95.476981,14
29.873953,-95.476981,14
29.691092,-95.410175,23
29.691092,-95.410175,1
29.926747,-95.393337,17
29.706801,-95.249989,12
29.68526,-95.538258,2
29.724443,-95.443115,17
29.724443,-95.443115,19
29.903317,-95.340657,16
29.777981,-95.244686,20
29.669071,-95.419734,4
29.73737,-95.419779,8
29.844784,-95.256771,18
29.882971,-95.536008,8
29.816508,-95.207036,14
29.816508,-95.207036,16
29.816508,-95.207036,10
29.816508,-95.207036,16
29.816508,-95.207036,17
29.816508,-95.207036,17
29.816508,-95.207036,8
29.816508,-95.207036,1
29.816508,-95.207036,7
29.816508,-95.207036,18
29.815047,-95.207933,15
29.815322,-95.207697,7
29.813702,-95.208833,23
29.882971,-95.536008,9
29.676197,-95.292438,20
29.668601,-95.419222,7
29.675713,-95.4188,9
29.675713,-95.4188,8
29.668601,-95.419222,8
29.675713,-95.4188,15
29.675713,-95.4188,9
29.668601,-95.419222,17
29.668601,-95.419222,12
29.747983,-95.569426,17
29.747983,-95.569426,1
29.753749,-95.581428,7
29.862521,-95.334687,14
29.77353,-95.394075,17
29.751882,-95.360056,16
29.751882,-95.360056,13
29.754749,-95.36294,15
29.823892,-95.460907,19
29.823892,-95.460907,11
29.823892,-95.460907,0
29.827324,-95.438404,19
29.703373,-95.314419,20
29.746832,-95.496812,9
29.658938,-95.577152,14
29.665264,-95.576233,9
29.662243,-95.576165,13
29.653031,-95.486688,15
29.64195,-95.485688,15
29.690874,-95.589926,13
29.693848,-95.56898,16
29.693806,-95.573249,15
29.86686,-95.337563,8
29.867,-95.311808,0
29.953067,-95.392582,6
29.953067,-95.392582,9
29.953067,-95.392582,19
29.953067,-95.392582,17
29.953067,-95.392582,10
29.953132,-95.387785,9
29.953132,-95.387785,16
29.953132,-95.387785,11
29.677427,-95.558493,21
29.677427,-95.558493,16
29.677427,-95.558493,11
29.677427,-95.558493,11
29.678728,-95.256167,6
29.661807,-95.445555,18
29.661413,-95.359094,20
29.661383,-95.36222,19
29.661667,-95.352896,13
29.661496,-95.36653,0
29.671344,-95.506754,7
29.670878,-95.506758,10
29.657491,-95.506951,15
29.657491,-95.506951,11
29.670878,-95.506758,15
29.670878,-95.506758,7
29.657491,-95.506951,11
29.670878,-95.506758,21
29.789459,-95.536915,13
29.789035,-95.54415,12
29.789035,-95.54415,12
29.736046,-95.444009,19
29.786203,-95.300993,21
29.760746,-95.301086,10
29.910862,-95.299171,0
29.840768,-95.314227,4
29.813142,-95.309789,15
29.840698,-95.318133,22
29.840855,-95.305947,20
29.840893,-95.302262,7
29.840893,-95.302262,9
29.813142,-95.309789,18
29.837754,-95.555951,11
29.801527,-95.320728,14
29.815533,-95.320805,14
29.795276,-95.320622,18
29.832087,-95.321444,14
29.810972,-95.512664,13
29.810972,-95.512664,7
29.72742,-95.319733,14
29.716757,-95.290579,8
29.716757,-95.290579,14
29.717479,-95.295174,10
29.72742,-95.319733,18
29.725295,-95.313081,10
29.718252,-95.299264,14
29.7158,-95.280715,16
29.709913,-95.22893,10
29.817362,-95.409435,12
29.739286,-95.516995,16
29.737689,-95.517125,19
29.7401,-95.516985,3
29.737689,-95.517125,21
29.583288,-95.45843,19
29.724443,-95.443115,15
29.724443,-95.443115,1
29.704302,-95.496847,2
29.704005,-95.536163,15
29.701067,-95.607454,20
29.701067,-95.607454,10
29.79184,-95.492986,13
29.838012,-95.4312,7
29.772308,-95.19844,22
29.93891,-95.3034,7
29.93891,-95.3034,7
29.724443,-95.443115,8
29.724443,-95.443115,10
29.95024,-95.304094,15
29.931921,-95.303214,20
29.93891,-95.3034,8
29.93982,-95.303581,20
29.87567,-95.294621,0
29.735854,-95.334144,7
29.734138,-95.326927,16
29.739414,-95.345941,19
29.738687,-95.34349,8
29.738687,-95.34349,12
29.746883,-95.359055,17
29.750508,-95.365045,15
29.805798,-95.32989,21
29.808007,-95.329949,9
29.804785,-95.329852,9
29.838485,-95.420599,18
29.838485,-95.420599,12
29.593863,-95.183634,13
29.789165,-95.327993,17
29.678329,-95.444405,18
29.758076,-95.33025,10
29.645498,-95.502187,11
29.645498,-95.502187,17
29.747813,-95.320068,11
29.784893,-95.350168,7
29.845978,-95.291551,23
29.831503,-95.298508,21
29.831578,-95.27241,11
29.830957,-95.258724,12
29.831117,-95.475452,13
29.831129,-95.474023,8
29.787848,-95.317624,23
29.785172,-95.3304,10
29.787512,-95.325092,7
29.784859,-95.335913,14
29.833313,-95.460138,17
29.708094,-95.324117,21
30.028361,-95.119319,16
29.769339,-95.404732,23
29.825596,-95.486302,7
29.856187,-95.249095,13
29.678759,-95.310123,12
29.675202,-95.349897,21
29.810618,-95.383817,7
29.808544,-95.381287,10
29.676817,-95.433288,5
29.676817,-95.433288,5
29.676817,-95.433288,8
29.676817,-95.433288,5
29.676741,-95.439667,12
29.676741,-95.439667,9
29.676817,-95.433288,8
29.687523,-95.439926,12
29.856036,-95.507492,11
29.855149,-95.506464,15
29.723802,-95.519447,11
29.616242,-95.46261,14
29.616242,-95.46261,17
29.616242,-95.46261,14
29.945835,-95.392494,14
29.870883,-95.364765,0
29.87186,-95.284202,22
29.870076,-95.395807,16
29.870142,-95.388763,11
29.870321,-95.37544,21
29.870086,-95.394694,19
29.870321,-95.37544,3
29.869717,-95.401151,2
29.870142,-95.388763,3
29.870321,-95.37544,2
29.870321,-95.37544,5
29.869717,-95.401151,3
29.870086,-95.394694,16
29.870321,-95.37544,21
29.870086,-95.394694,20
29.870321,-95.37544,15
29.870121,-95.391659,2
29.870321,-95.37544,13
29.870076,-95.395807,12
29.870121,-95.391659,7
29.870086,-95.394694,16
29.870076,-95.395807,11
29.870121,-95.391659,8
29.869717,-95.401151,14
29.869717,-95.401151,18
29.871167,-95.335254,23
29.870945,-95.362276,22
29.865557,-95.421632,12
29.865557,-95.421632,12
29.865557,-95.421632,5
29.8702,-95.384993,7
29.871175,-95.334585,19
29.87108,-95.354527,15
29.870992,-95.360111,12
29.870142,-95.388763,18
29.870142,-95.388763,15
29.871179,-95.334334,0
29.871466,-95.30477,8
29.871169,-95.335081,7
29.871172,-95.334909,4
29.871172,-95.334909,3
29.871172,-95.334909,12
29.86745,-95.416404,18
29.86745,-95.416404,21
29.86745,-95.416404,16
29.870992,-95.360111,8
29.871179,-95.334334,13
29.871189,-95.333583,15
29.871189,-95.333583,1
29.871175,-95.334585,11
29.871179,-95.334334,15
29.871189,-95.333583,12
29.871189,-95.333583,11
29.871189,-95.333583,11
29.871671,-95.2933,16
29.871426,-95.306878,17
29.871426,-95.306878,9
29.871587,-95.297797,16
29.870883,-95.364765,12
29.796394,-95.32886,6
29.796394,-95.32886,1
29.791291,-95.328707,17
29.692688,-95.347722,20
29.691554,-95.348226,8
29.843581,-95.266313,21
29.670685,-95.371835,11
29.74275,-95.430038,23
29.74275,-95.430038,17
29.737226,-95.641852,8
29.833051,-95.487478,12
29.833051,-95.487478,13
29.833051,-95.487478,23
29.639409,-95.350125,15
29.750576,-95.324568,20
29.750576,-95.324568,15
29.777112,-95.315977,4
29.777112,-95.315977,11
29.775723,-95.315809,20
29.799454,-95.317107,16
29.797832,-95.317076,2
29.799454,-95.317107,16
29.792864,-95.315351,14
29.792864,-95.315351,10
29.792864,-95.315351,5
29.80945,-95.317151,5
29.804933,-95.317189,8
29.789426,-95.316096,6
29.797832,-95.317076,6
29.797007,-95.317056,22
29.804933,-95.317189,16
29.80395,-95.31702,0
29.80121,-95.317128,7
29.792864,-95.315351,10
29.834169,-95.319009,1
29.828618,-95.318962,10
29.823734,-95.318717,11
29.820588,-95.318688,11
29.820588,-95.318688,2
29.821454,-95.318709,10
29.813142,-95.309789,14
29.820089,-95.206519,6
29.683458,-95.605567,13
29.840389,-95.348179,13
29.6909,-95.352082,14
29.582451,-95.513275,15
30.063129,-95.2156,22
29.685335,-95.303152,0
29.813142,-95.309789,12
29.685456,-95.306813,9
29.690204,-95.31276,14
29.690204,-95.31276,13
29.692617,-95.319278,20
29.693026,-95.320502,6
29.692617,-95.319278,4
29.685299,-95.296618,2
29.691676,-95.316071,23
29.693026,-95.320502,14
29.692617,-95.319278,21
29.694423,-95.325215,11
29.64014,-95.365936,18
29.796252,-95.528687,17
29.796252,-95.528687,11
29.797654,-95.524391,4
29.796252,-95.528687,22
29.80275,-95.469027,18
29.802717,-95.473063,18
29.802756,-95.468048,10
29.802697,-95.478195,16
29.802681,-95.479655,14
29.802697,-95.478195,7
29.802697,-95.478195,1
29.802727,-95.470965,21
29.802706,-95.474046,10
29.797654,-95.524391,22
29.801019,-95.51138,11
29.801019,-95.51138,15
29.652525,-95.575586,15
29.75375,-95.535893,18
30.071063,-95.200457,5
29.749868,-95.537789,18
29.749951,-95.557078,20
29.785041,-95.296708,19
29.785014,-95.298116,23
29.685383,-95.340781,19
29.685383,-95.340781,18
29.685383,-95.340781,18
29.685383,-95.340781,22
29.685383,-95.340781,22
29.685383,-95.340781,18
29.685383,-95.340781,15
29.685383,-95.340781,4
29.685383,-95.340781,8
29.685383,-95.340781,13
29.685383,-95.340781,12
29.685383,-95.340781,1
29.685383,-95.340781,19
29.685383,-95.340781,12
29.685383,-95.340781,16
29.685383,-95.340781,10
29.6831,-95.348529,21
29.686613,-95.336859,16
29.686613,-95.336859,9
29.6831,-95.348529,11
29.685383,-95.340781,21
29.690308,-95.328403,14
29.690308,-95.328403,8
29.690308,-95.328403,9
29.813142,-95.309789,6
29.685383,-95.340781,9
29.685383,-95.340781,14
29.685383,-95.340781,10
29.685383,-95.340781,14
29.685383,-95.340781,0
29.685383,-95.340781,10
29.685383,-95.340781,13
29.679895,-95.359544,17
29.685383,-95.340781,2
29.685383,-95.340781,23
29.685383,-95.340781,9
29.685383,-95.340781,15
29.685383,-95.340781,18
29.685383,-95.340781,4
29.685383,-95.340781,22
29.685383,-95.340781,3
29.685383,-95.340781,23
29.685383,-95.340781,22
29.685383,-95.340781,21
29.685383,-95.340781,3
29.685383,-95.340781,18
29.685383,-95.340781,23
29.685383,-95.340781,18
29.685383,-95.340781,17
29.685383,-95.340781,14
29.685383,-95.340781,11
29.685383,-95.340781,15
29.685383,-95.340781,7
29.685383,-95.340781,16
29.685383,-95.340781,13
29.685383,-95.340781,13
29.685383,-95.340781,14
29.685383,-95.340781,19
29.685383,-95.340781,21
29.685383,-95.340781,16
29.685383,-95.340781,5
29.685383,-95.340781,0
29.685383,-95.340781,17
29.685383,-95.340781,23
29.685383,-95.340781,22
29.685383,-95.340781,17
29.685383,-95.340781,9
29.685383,-95.340781,4
29.685383,-95.340781,23
29.685383,-95.340781,23
29.685383,-95.340781,23
29.685383,-95.340781,22
29.685383,-95.340781,18
29.685383,-95.340781,13
29.685383,-95.340781,16
29.685383,-95.340781,10
29.685383,-95.340781,13
29.685383,-95.340781,12
29.685383,-95.340781,19
29.685383,-95.340781,12
29.685383,-95.340781,13
29.686221,-95.337479,10
29.685383,-95.340781,6
29.686221,-95.337479,16
29.686221,-95.337479,11
29.686221,-95.337479,14
29.685383,-95.340781,21
29.685383,-95.340781,11
29.686221,-95.337479,17
29.686221,-95.337479,17
29.686221,-95.337479,14
29.686221,-95.337479,17
29.686221,-95.337479,16
29.686221,-95.337479,15
29.686221,-95.337479,18
29.685383,-95.340781,20
29.685383,-95.340781,7
29.813142,-95.309789,13
29.685383,-95.340781,9
29.685383,-95.340781,8
29.685383,-95.340781,9
29.685383,-95.340781,14
29.685383,-95.340781,9
29.685383,-95.340781,9
29.685383,-95.340781,17
29.685383,-95.340781,0
29.685383,-95.340781,19
29.685383,-95.340781,19
29.685383,-95.340781,13
29.685383,-95.340781,12
29.685383,-95.340781,2
29.685383,-95.340781,17
29.685383,-95.340781,17
29.685383,-95.340781,15
29.685383,-95.340781,15
29.813142,-95.309789,5
29.685383,-95.340781,8
29.685383,-95.340781,13
29.685383,-95.340781,10
29.685383,-95.340781,12
29.685383,-95.340781,10
29.685383,-95.340781,14
29.685383,-95.340781,10
29.685383,-95.340781,15
29.685383,-95.340781,22
29.685383,-95.340781,13
29.685383,-95.340781,14
29.685383,-95.340781,12
29.685383,-95.340781,11
29.685383,-95.340781,13
29.685383,-95.340781,14
29.685383,-95.340781,11
29.685383,-95.340781,12
29.685383,-95.340781,10
29.685383,-95.340781,22
29.685383,-95.340781,16
29.685383,-95.340781,13
29.685383,-95.340781,14
29.685383,-95.340781,0
29.685383,-95.340781,15
29.685383,-95.340781,14
29.685383,-95.340781,20
29.685383,-95.340781,13
29.685383,-95.340781,12
29.685383,-95.340781,12
29.685383,-95.340781,21
29.685383,-95.340781,6
29.685383,-95.340781,17
29.686221,-95.337479,7
29.685383,-95.340781,12
29.686221,-95.337479,19
29.685383,-95.340781,9
29.685383,-95.340781,0
29.685383,-95.340781,6
29.685383,-95.340781,2
29.685383,-95.340781,9
29.685383,-95.340781,8
29.813142,-95.309789,5
29.685383,-95.340781,5
29.686221,-95.337479,5
29.685383,-95.340781,23
29.6831,-95.348529,18
29.778493,-95.353058,12
29.778732,-95.341977,22
29.792736,-95.326989,8
29.80749,-95.327375,10
29.851468,-95.478835,11
29.782762,-95.596571,16
29.634601,-95.463601,16
29.805181,-95.387823,7
29.742402,-95.379999,11
29.749479,-95.374397,17
29.74874,-95.374986,11
29.74874,-95.374986,20
29.746156,-95.377022,4
29.742402,-95.379999,15
29.746156,-95.377022,14
29.742402,-95.379999,0
29.757685,-95.36791,0
29.753964,-95.370855,8
29.750974,-95.373254,8
29.759924,-95.366153,3
29.755447,-95.369676,10
29.747707,-95.375846,4
29.749479,-95.374397,12
29.747292,-95.376131,7
29.747707,-95.375846,0
29.744271,-95.37853,8
29.740617,-95.381361,15
29.743309,-95.387692,10
29.743311,-95.387045,11
29.743309,-95.387692,21
29.765335,-95.375586,8
29.765335,-95.375586,16
29.698306,-95.365915,3
29.789878,-95.319006,3
29.789492,-95.332107,9
29.731511,-95.347622,19
29.869827,-95.426341,13
29.869827,-95.426341,3
29.651016,-95.503384,14
29.650999,-95.506021,16
29.813142,-95.309789,1
29.677173,-95.510648,17
29.681379,-95.510746,7
29.68235,-95.510776,10
29.712331,-95.521889,3
29.85266,-95.48205,10
29.789,-95.559347,9
29.789,-95.559347,10
29.688346,-95.260247,9
29.786871,-95.357693,19
29.592895,-95.47058,9
29.682573,-95.366034,11
29.813142,-95.309789,5
29.667532,-95.498454,13
29.7556,-95.477166,20
29.752185,-95.569628,17
29.752005,-95.576242,12
29.669343,-95.344548,9
29.820888,-95.329102,7
29.808294,-95.492055,15
29.773844,-95.341781,9
29.772038,-95.34585,12
29.771594,-95.348006,22
29.77664,-95.314244,17
29.776089,-95.336886,22
29.776731,-95.299142,11
29.776654,-95.305351,7
29.776669,-95.311608,17
29.776665,-95.30747,13
29.776654,-95.310558,11
29.776868,-95.291958,23
29.711221,-95.357731,6
29.712894,-95.34143,9
29.712894,-95.34143,8
29.710683,-95.359878,14
29.711221,-95.357731,14
29.714619,-95.373035,17
29.712894,-95.34143,2
29.714619,-95.373035,8
29.714619,-95.373035,4
29.714619,-95.373035,14
29.596127,-95.459387,6
29.741585,-95.436921,20
29.593101,-95.500006,8
29.633194,-95.359247,13
29.841197,-95.377816,21
29.841197,-95.377816,14
29.687765,-95.348078,17
29.688618,-95.347774,9
29.743751,-95.525477,11
29.743751,-95.525477,1
29.743751,-95.525477,17
29.743751,-95.525477,9
29.833176,-95.331011,11
29.829269,-95.332646,12
29.719101,-95.297716,1
29.74792,-95.371817,7
29.745326,-95.373914,10
29.676689,-95.428569,17
29.73216,-95.384272,11
29.693685,-95.414863,11
29.748643,-95.371244,15
29.738965,-95.378896,8
29.746481,-95.372954,13
29.74792,-95.371817,17
29.74792,-95.371817,3
29.740845,-95.377418,9
29.70616,-95.404845,11
29.729589,-95.386315,22
29.70616,-95.404845,15
29.729296,-95.386587,10
29.724788,-95.390195,14
29.645412,-95.468655,1
29.645412,-95.468655,22
29.645412,-95.468655,18
29.65096,-95.454568,13
29.670717,-95.43299,8
29.690779,-95.417042,14
29.69507,-95.413671,10
29.683651,-95.423111,11
29.677969,-95.427117,15
29.69507,-95.413671,13
29.690779,-95.417042,17
29.691665,-95.416305,19
29.67979,-95.425755,9
29.690779,-95.417042,16
29.683651,-95.423111,21
29.688982,-95.418567,7
29.685209,-95.421499,21
29.675338,-95.429335,2
29.691665,-95.416305,20
29.69507,-95.413671,23
29.69507,-95.413671,8
29.682452,-95.423625,15
29.67979,-95.425755,8
29.682452,-95.423625,10
29.663218,-95.438821,11
29.669057,-95.434272,15
29.690779,-95.417042,19
29.682452,-95.423625,20
29.682452,-95.423625,18
29.677969,-95.427117,16
29.689963,-95.417818,9
29.693685,-95.414863,12
29.693748,-95.414675,17
29.684363,-95.422232,15
29.690779,-95.417042,12
29.690779,-95.417042,9
29.690779,-95.417042,16
29.694365,-95.414137,14
29.682452,-95.423625,15
29.684363,-95.422232,12
29.690779,-95.417042,16
29.653367,-95.446526,16
29.652033,-95.451693,15
29.647355,-95.463618,20
29.62638,-95.518388,7
29.635967,-95.493054,18
29.647355,-95.463618,13
29.634526,-95.496998,13
29.634833,-95.495938,21
29.629467,-95.509816,15
29.756874,-95.364753,11
29.756874,-95.364753,13
29.756126,-95.365303,12
29.76142,-95.361133,3
29.70645,-95.403565,8
29.756874,-95.364753,14
29.756874,-95.364753,17
29.749399,-95.370617,20
29.769684,-95.358717,4
29.748643,-95.371244,20
29.70645,-95.403565,13
29.751647,-95.368852,11
29.70645,-95.403565,8
29.756874,-95.364753,17
29.756874,-95.364753,17
29.756874,-95.364753,8
29.759894,-95.36233,19
29.748643,-95.371244,14
29.707609,-95.40526,8
29.707609,-95.40526,15
29.748643,-95.371244,19
29.745922,-95.373419,8
29.70645,-95.403565,20
29.745326,-95.373914,10
29.676689,-95.428569,10
29.676689,-95.428569,15
29.745922,-95.373419,10
29.749399,-95.370617,12
29.748643,-95.371244,11
29.742144,-95.376394,3
29.738965,-95.378896,23
29.708635,-95.402796,11
29.72843,-95.387239,9
29.708635,-95.402796,16
29.691665,-95.416305,10
29.693748,-95.414675,22
29.703358,-95.407046,13
29.69507,-95.413671,0
29.69507,-95.413671,11
29.756874,-95.364753,14
29.683651,-95.423111,16
29.63854,-95.487256,15
29.813142,-95.309789,13
29.683248,-95.366082,4
29.628785,-95.476228,18
29.628824,-95.477041,11
29.642603,-95.291333,9
29.864187,-95.364086,17
29.587178,-95.44785,10
29.659977,-95.344893,0
29.683448,-95.346066,15
29.768137,-95.419437,14
29.71847,-95.292169,7
29.71847,-95.292169,9
29.71847,-95.292169,18
29.718337,-95.274672,10
29.742756,-95.399164,13
29.614927,-95.239398,11
29.82053,-95.459611,20
29.82053,-95.459611,18
29.814551,-95.459415,10
29.818878,-95.459558,15
29.819617,-95.459594,21
29.809846,-95.459106,23
29.692816,-95.601622,18
29.851277,-95.440432,6
29.699003,-95.205549,21
29.691168,-95.480249,12
29.876447,-95.304587,7
29.680617,-95.566117,3
29.709284,-95.474067,10
29.838575,-95.389609,0
29.62644,-95.358266,10
29.879879,-95.419447,18
29.67317,-95.379671,20
29.761604,-95.215393,21
29.778859,-95.364019,14
29.703785,-95.341505,14
29.739135,-95.498215,6
29.865775,-95.296137,15
29.86646,-95.298321,15
29.711206,-95.517882,14
29.70725,-95.518638,6
29.711206,-95.517882,9
29.706322,-95.518487,19
29.711206,-95.517882,17
29.588142,-95.481195,9
29.777196,-95.355605,12
29.773009,-95.322938,6
29.773017,-95.3181,16
29.772832,-95.32934,15
29.773012,-95.305425,21
29.77275,-95.293231,8
29.773019,-95.310494,10
29.773019,-95.310494,10
29.773019,-95.310494,6
29.773019,-95.310494,15
29.773019,-95.310494,7
29.773019,-95.310494,4
29.773019,-95.310494,12
29.773019,-95.310494,10
29.773019,-95.310494,13
29.773019,-95.310494,16
29.773019,-95.310494,16
29.773019,-95.310494,9
29.773019,-95.310494,7
29.773019,-95.310494,11
29.773019,-95.310494,8
29.773019,-95.310494,11
29.773019,-95.310494,11
29.773019,-95.310494,9
29.773019,-95.310494,16
29.773019,-95.310494,18
29.773019,-95.310494,9
29.773019,-95.310494,14
29.773019,-95.310494,12
29.773019,-95.310494,12
29.733792,-95.441505,20
29.697502,-95.312035,16
29.685706,-95.434764,12
29.678,-95.43722,23
29.810981,-95.498387,12
29.693142,-95.247517,22
29.703204,-95.411718,16
29.739912,-95.384753,8
29.739363,-95.401653,16
29.739333,-95.4042,6
29.834598,-95.405183,13
29.660886,-95.33657,13
29.660886,-95.33657,15
29.660886,-95.33657,13
29.660886,-95.33657,21
29.660886,-95.33657,8
29.660886,-95.33657,16
29.672818,-95.336445,23
29.676214,-95.336304,19
29.672818,-95.336445,6
29.672818,-95.336445,11
29.625432,-95.339819,8
29.660886,-95.33657,18
29.630693,-95.339203,18
29.630177,-95.339193,10
29.630177,-95.339193,17
29.625432,-95.339819,9
29.630177,-95.339193,13
29.660886,-95.33657,10
29.660886,-95.33657,17
29.625373,-95.323766,8
29.76229,-95.222101,13
29.747503,-95.39734,7
29.744604,-95.384637,11
29.74892,-95.384675,0
29.751111,-95.384852,8
29.628759,-95.467961,8
29.628759,-95.467961,9
29.789753,-95.359503,7
29.793326,-95.359928,18
29.786613,-95.218691,8
29.777758,-95.218372,0
29.786613,-95.218691,15
29.78048,-95.218437,8
29.775876,-95.218157,14
29.78048,-95.218437,17
29.786613,-95.218691,16
29.78048,-95.218437,20
29.786613,-95.218691,0
29.78048,-95.218437,15
29.78048,-95.218437,12
29.78048,-95.218437,13
29.783109,-95.218488,21
29.771171,-95.218208,21
29.775876,-95.218157,14
29.715839,-95.311975,6
29.825382,-95.3732,17
29.861733,-95.365908,9
29.861463,-95.451691,22
29.66427,-95.540757,18
29.8097,-95.463758,6
29.761708,-95.283693,7
29.772183,-95.283765,13
29.761159,-95.283546,3
29.751401,-95.283367,8
29.761708,-95.283693,19
29.761708,-95.283693,9
29.761708,-95.283693,21
29.761708,-95.283693,21
29.761708,-95.283693,23
29.761708,-95.283693,5
29.761708,-95.283693,6
29.761708,-95.283693,6
29.761708,-95.283693,0
29.761708,-95.283693,6
29.761708,-95.283693,8
29.761708,-95.283693,18
29.761708,-95.283693,11
29.761708,-95.283693,8
29.761708,-95.283693,3
29.707692,-95.414502,10
29.724745,-95.316168,19
29.729243,-95.464,15
29.744265,-95.464077,14
29.729243,-95.464,12
29.813142,-95.309789,19
29.813142,-95.309789,23
29.744346,-95.37234,20
29.734329,-95.353351,11
29.736747,-95.359541,20
29.735138,-95.356029,22
29.739316,-95.363802,17
29.748626,-95.379254,7
29.68576,-95.310941,8
29.784948,-95.362011,15
29.722446,-95.614696,7
29.722446,-95.614696,23
29.824465,-95.513015,16
29.769572,-95.35208,4
29.781432,-95.352356,16
29.776519,-95.352303,18
29.743678,-95.341588,21
29.743678,-95.341588,10
29.743678,-95.341588,12
29.756553,-95.364078,14
29.672862,-95.359842,10
29.689456,-95.416786,15
29.911031,-95.636431,12
29.743145,-95.477095,16
29.743147,-95.469368,9
29.746044,-95.447041,10
29.742458,-95.569274,9
29.878475,-95.629882,10
29.731577,-95.518149,7
29.731577,-95.518149,9
29.731612,-95.535688,0
29.731382,-95.562209,20
29.732918,-95.546418,21
29.732918,-95.546418,19
29.732918,-95.546418,10
29.732918,-95.546418,22
29.732918,-95.546418,22
29.732918,-95.546418,19
29.732918,-95.546418,20
29.732918,-95.546418,11
29.732918,-95.546418,15
29.732103,-95.543197,18
29.732877,-95.571259,0
29.732873,-95.569797,7
29.732873,-95.569797,22
29.731128,-95.562859,8
29.732873,-95.569797,11
29.732873,-95.569797,20
29.73149,-95.565013,14
29.731128,-95.562859,15
29.73149,-95.565013,13
29.73149,-95.565013,17
29.73149,-95.565013,22
29.731128,-95.562859,19
29.731804,-95.576665,15
29.731804,-95.576665,10
29.72671,-95.539,9
29.660531,-95.269059,19
29.660531,-95.269059,6
29.981876,-95.342829,4
29.776669,-95.352153,7
29.816977,-95.333776,6
29.631358,-95.445501,20
29.794498,-95.382501,11
29.802303,-95.337289,8
29.802347,-95.335165,21
29.772472,-95.572747,21
29.766042,-95.554526,10
29.773245,-95.582415,10
29.769913,-95.608503,4
29.772798,-95.614506,15
29.770047,-95.599938,23
29.771735,-95.612946,7
29.7795,-95.628485,15
29.779756,-95.62381,10
29.7795,-95.628485,15
29.769946,-95.606193,8
29.7772,-95.617917,14
29.779756,-95.62381,10
29.771735,-95.612946,13
29.763881,-95.380532,18
29.763206,-95.392298,12
29.763206,-95.392298,14
29.764534,-95.391105,17
29.763206,-95.392298,17
29.764534,-95.391105,15
29.763206,-95.392298,20
29.763038,-95.538128,11
29.763038,-95.538128,15
29.763038,-95.538128,14
29.763038,-95.538128,12
29.763038,-95.538128,17
29.762454,-95.424226,10
29.761662,-95.415807,14
29.763038,-95.538128,0
29.763038,-95.538128,22
29.761656,-95.405724,13
29.761637,-95.406761,12
29.813142,-95.309789,11
29.761219,-95.41827,6
29.763038,-95.538128,19
29.763038,-95.538128,20
29.761662,-95.415807,10
29.762807,-95.401191,19
29.763038,-95.538128,11
29.761219,-95.41827,9
29.763038,-95.538128,22
29.763038,-95.538128,11
29.757173,-95.510221,16
29.757173,-95.510221,19
29.757173,-95.510221,13
29.763038,-95.538128,13
29.763038,-95.538128,22
29.783362,-95.536218,17
29.783362,-95.536218,16
29.783362,-95.536218,15
29.783362,-95.536218,20
29.783362,-95.536218,15
29.783362,-95.536218,17
29.781611,-95.536179,15
29.783362,-95.536218,14
29.783362,-95.536218,11
29.783362,-95.536218,19
29.783362,-95.536218,20
29.766499,-95.390936,21
29.766499,-95.390936,8
29.766499,-95.390936,5
29.766499,-95.390936,7
29.766499,-95.390936,22
29.761536,-95.415412,11
29.761536,-95.415412,10
29.77933,-95.623228,8
29.780023,-95.246431,10
29.780023,-95.246431,14
29.654793,-95.339428,0
29.697321,-95.429099,7
29.697321,-95.429099,11
29.788971,-95.387683,6
29.788892,-95.379345,9
29.841421,-95.262404,7
29.850053,-95.262546,6
29.850053,-95.262546,18
29.850053,-95.262546,19
29.839761,-95.262381,23
29.836807,-95.262065,23
29.843075,-95.262422,16
29.842241,-95.262414,11
29.850053,-95.262546,22
29.850053,-95.262546,20
29.853,-95.262523,5
29.854945,-95.262545,12
29.858723,-95.262568,7
29.854945,-95.262545,8
29.854945,-95.262545,6
29.854945,-95.262545,17
29.850053,-95.262546,12
29.858723,-95.262568,12
29.733911,-95.607152,20
29.676373,-95.455013,20
29.674807,-95.456027,13
